originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
;%004li8LA7Lx,1,-1,-1,0,1,0,0,21.68147177650212,LALlix00487;%,-21.68147177650212,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,14,6,5,3
",1s01?d8RGIof",1,-1,-2,0,2,0,0,22.003399871389476,"RGIsdof1018,?",-22.003399871389476,-1,1,2,0,-2,0,0,9,-9,9,-9,9,-9,14,7,4,3
*dc4wc7FG4Af#,1,-1,0,0,1,0,1,21.68147177650212,FGAdcwcf474*#,-21.68147177650212,-1,1,0,0,-1,0,-1,12,-12,12,-12,12,-12,14,8,3,3
&1c{C7Ws0LUg0,1,-1,-2,0,1,0,-1,22.003399871389476,CWLUcsg1700&{,-22.003399871389476,-1,1,2,0,-1,0,1,12,-12,12,-12,12,-12,14,7,4,3
!g?w8o0P61wGG,1,-1,-1,0,1,1,1,22.003399871389476,PGGgwow8061!?,-22.003399871389476,-1,1,1,0,-1,-1,-1,15,-15,15,-15,15,-15,14,7,4,3
yl}s1gf62vMSR),0,0,-1,0,1,0,0,23.003399871389476,MSRylsgfv162}),-23.003399871389476,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,15,9,3,3
"x=s7,6K4jOL876",0,0,-2,0,1,0,-1,23.003399871389476,"KOLxsj764876=,",-23.003399871389476,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,15,6,6,3
wo3m8w8!MM7H&N,0,0,-1,0,2,0,1,23.910290466998006,MMHNwomw3887!&,-23.910290466998006,0,0,1,0,-2,0,-1,15,-15,15,-15,15,-15,15,8,4,3
w0+;b351iTXju3,0,0,-1,0,1,0,0,22.85139677794443,TXwbiju03513+;,-22.85139677794443,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,15,7,5,3
o8%c%p24SiAC3C,0,0,-2,0,1,0,-1,23.910290466998006,SACCocpi8243%%,-23.910290466998006,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,15,8,4,3
o6)75x<4C8118B,0,0,-2,-1,1,1,-1,20.365969950774186,CBox67548118)<,-20.365969950774186,0,0,2,1,-1,-1,1,9,-9,9,-9,9,-9,15,4,8,3
n1jf{c?QY3ONae,0,0,-2,0,2,0,0,22.588362372110637,QYONnjfcae13{?,-22.588362372110637,0,0,2,0,-2,0,0,12,-12,12,-12,12,-12,15,10,2,3
m#o0fp^2aRf207,0,0,-2,1,2,0,1,21.26643427722327,Rmofpaf02207#^,-21.26643427722327,0,0,2,-1,-2,0,-1,9,-9,9,-9,9,-9,15,7,5,3
i1v$5d1@4tPf5M,0,0,-1,0,3,1,3,22.85139677794443,PMivdtf15145$@,-22.85139677794443,0,0,1,0,-3,-1,-3,12,-12,12,-12,12,-12,15,7,5,3
dro[k252u77I[H,0,0,-1,-1,1,0,-1,22.85139677794443,IHdroku25277[[,-22.85139677794443,0,0,1,1,-1,0,1,12,-12,12,-12,12,-12,15,7,5,3
7l7~)2q0lkW27I,0,0,-1,0,2,1,2,22.588362372110637,WIlqlk772027~),-22.588362372110637,0,0,1,0,-2,-1,-2,12,-12,12,-12,12,-12,15,6,6,3
7k@j2selr`b23E,0,0,-2,0,2,0,0,20.781007450053025,Ekjselrb7223@`,-20.781007450053025,0,0,2,0,-2,0,0,15,-15,15,-15,15,-15,15,8,4,3
6l<61+j36n1sPE,0,0,-2,0,1,0,-1,22.588362372110637,PEljns661361<+,-22.588362372110637,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,15,6,6,3
6fx:xEftl22p-C,0,0,-1,0,1,-1,-1,21.781007450053025,ECfxxftlp622:-,-21.781007450053025,0,0,1,0,-1,1,1,12,-12,12,-12,12,-12,15,9,3,3
6450'8taPkc!6V,0,0,-2,0,0,0,-2,22.588362372110637,PVtakc645086'!,-22.588362372110637,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,15,6,6,3
60.njqB~t7Yqr8,0,0,-2,0,1,1,0,22.588362372110637,BYnjqtqr6078.~,-22.588362372110637,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,15,8,4,3
"5y06,486Uno?VQ",0,0,-2,0,1,0,-1,23.003399871389476,"UVQyno506486,?",-23.003399871389476,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,15,6,6,3
5s*v0{843Yq135,0,0,-2,0,1,1,0,19.781007450053025,Ysvq50843135*{,-19.781007450053025,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,15,4,8,3
5it\]63u11E217,0,0,-1,0,1,0,0,19.781007450053025,Eitu56311217\],-19.781007450053025,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,15,4,8,3
4i_55fQ$2Mnh30,0,0,-2,0,1,1,0,22.588362372110637,QMifnh455230_$,-22.588362372110637,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,15,6,6,3
3j5t_jbEHQ]ff0,0,0,-2,0,1,-1,-2,23.003399871389476,EHQjtjbff350_],-23.003399871389476,0,0,2,0,-1,1,2,12,-12,12,-12,12,-12,15,9,3,3
3<ly.8kHs3egDM,0,0,-2,0,1,-1,-2,23.003399871389476,HDMlykseg383<.,-23.003399871389476,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,15,9,3,3
2p7=144pxpKl)G,0,0,-1,0,1,0,0,22.85139677794443,KGppxpl27144=),-22.85139677794443,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,15,7,5,3
25(ep-76NAWOQ5,0,0,-2,0,1,-1,-2,22.85139677794443,NAWOQep25765(-,-22.85139677794443,0,0,2,0,-1,1,2,6,-6,6,-6,6,-6,15,7,5,3
20a:7v(270u2gO,0,0,-2,1,1,0,0,20.781007450053025,Oavug2072702:(,-20.781007450053025,0,0,2,-1,-1,0,0,12,-12,12,-12,12,-12,15,5,7,3
1v2_84e!Nxb7F7,0,0,-1,-1,2,1,1,22.588362372110637,NFvexb128477_!,-22.588362372110637,0,0,1,1,-2,-1,-1,12,-12,12,-12,12,-12,15,6,6,3
1at00{oCgXNm&6,0,0,-1,0,1,0,0,23.588362372110637,CXNatogm1006{&,-23.588362372110637,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,15,8,4,3
1}mo47#ef1oQVD,0,0,-2,0,1,-1,-2,23.588362372110637,QVDmoefo1471}#,-23.588362372110637,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,15,8,4,3
"06y8,aqFINBd3#",0,0,-1,0,1,0,0,23.910290466998006,"FINByaqd0683,#",-23.910290466998006,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,15,8,4,3
>dvoa7A6yA7h.k,1,-1,0,0,1,0,1,21.781007450053025,AAdvoayhk767>.,-21.781007450053025,-1,1,0,0,-1,0,-1,15,-15,15,-15,15,-15,15,9,3,3
~kgs4v7geW6`fr,1,-1,-1,1,1,0,1,19.781007450053025,Wkgsvgefr476~`,-19.781007450053025,-1,1,1,-1,-1,0,-1,12,-12,12,-12,12,-12,15,9,3,3
\j7r23pes}5BFI,1,-1,-1,0,1,-1,-1,23.588362372110637,BFIjrpes7235\},-23.588362372110637,-1,1,1,0,-1,1,1,12,-12,12,-12,12,-12,15,8,4,3
[g4}p77iFHh6HA,1,-1,-1,0,1,0,0,23.910290466998006,FHHAgpih4776[},-23.910290466998006,-1,1,1,0,-1,0,0,12,-12,12,-12,12,-12,15,8,4,3
@e1xg3WAG?01W5,1,-1,-1,0,2,0,1,23.588362372110637,WAGWexg13015@?,-23.588362372110637,-1,1,1,0,-2,0,-1,12,-12,12,-12,12,-12,15,7,5,3
:cxsyn03'0ViAn,1,-1,-1,0,0,-1,-2,21.781007450053025,VAcxsynin030:',-21.781007450053025,-1,1,1,0,0,1,2,6,-6,6,-6,6,-6,15,9,3,3
.2xermremo2%Vl,1,-1,-1,0,1,0,0,18.196044949331878,Vxermremol22.%,-18.196044949331878,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,15,10,2,3
",48(xlLEpe02gS",1,-1,-1,0,1,0,0,23.588362372110637,"LESxlpeg4802,(",-23.588362372110637,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,15,8,4,3
&6m)uOmh0Ak1M1,1,-1,-1,0,1,0,0,23.588362372110637,OAMmumhk6011&),-23.588362372110637,-1,1,1,0,-1,0,0,12,-12,12,-12,12,-12,15,8,4,3
$g7)81ragUfSvb,1,-1,-1,0,0,0,-1,21.781007450053025,USgragfvb781$),-21.781007450053025,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,15,9,3,3
