originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
[f1omVd2.0kmi,1,0,-1,1,1,-1,1,16.651724433108058,Vfomdkmi120[.,-16.651724433108058,-1,0,1,-1,-1,1,-1,7,-7,7,-7,7,-7,13,8,3,2
@f$70Nw4YqlcT,1,0,-1,0,1,1,2,19.45907935516567,NYTfwqlc704@$,-19.45907935516567,-1,0,1,0,-1,-1,-2,7,-7,7,-7,7,-7,13,8,3,2
;qypar67rO-2i,1,0,-1,1,1,0,2,16.651724433108058,Oqyparri672;-,-16.651724433108058,-1,0,1,-1,-1,0,-2,7,-7,7,-7,7,-7,13,8,3,2
;%004li8LA7Lx,1,0,-1,0,1,0,1,19.45907935516567,LALlix00487;%,-19.45907935516567,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,13,6,5,2
",1s01?d8RGIof",1,0,-2,0,2,0,1,19.781007450053025,"RGIsdof1018,?",-19.781007450053025,-1,0,2,0,-2,0,-1,7,-7,7,-7,7,-7,13,7,4,2
*dc4wc7FG4Af#,1,0,0,0,1,0,2,19.45907935516567,FGAdcwcf474*#,-19.45907935516567,-1,0,0,0,-1,0,-2,12,-12,12,-12,12,-12,13,8,3,2
&1c{C7Ws0LUg0,1,0,-2,0,1,0,0,19.781007450053025,CWLUcsg1700&{,-19.781007450053025,-1,0,2,0,-1,0,0,12,-12,12,-12,12,-12,13,7,4,2
!g?w8o0P61wGG,1,0,-1,0,1,1,2,19.781007450053025,PGGgwow8061!?,-19.781007450053025,-1,0,1,0,-1,-1,-2,13,-13,13,-13,13,-13,13,7,4,2
yl}s1gf62vMSR),0,1,-1,0,1,0,1,20.68147177650212,MSRylsgfv162}),-20.68147177650212,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,14,9,3,2
"x=s7,6K4jOL876",0,1,-2,0,1,0,0,20.68147177650212,"KOLxsj764876=,",-20.68147177650212,0,-1,2,0,-1,0,0,9,-9,9,-9,9,-9,14,6,6,2
wo3m8w8!MM7H&N,0,1,-1,0,2,0,2,21.588362372110637,MMHNwomw3887!&,-21.588362372110637,0,-1,1,0,-2,0,-2,13,-13,13,-13,13,-13,14,8,4,2
w0+;b351iTXju3,0,1,-1,0,1,0,1,20.529468683057075,TXwbiju03513+;,-20.529468683057075,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,14,7,5,2
o8%c%p24SiAC3C,0,1,-2,0,1,0,0,21.588362372110637,SACCocpi8243%%,-21.588362372110637,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,14,8,4,2
o6)75x<4C8118B,0,1,-2,-1,1,1,0,18.04404185588683,CBox67548118)<,-18.04404185588683,0,-1,2,1,-1,-1,0,7,-7,7,-7,7,-7,14,4,8,2
n1jf{c?QY3ONae,0,1,-2,0,2,0,1,20.26643427722327,QYONnjfcae13{?,-20.26643427722327,0,-1,2,0,-2,0,-1,10,-10,10,-10,10,-10,14,10,2,2
m#o0fp^2aRf207,0,1,-2,1,2,0,2,18.944506182335914,Rmofpaf02207#^,-18.944506182335914,0,-1,2,-1,-2,0,-2,9,-9,9,-9,9,-9,14,7,5,2
i1v$5d1@4tPf5M,0,1,-1,0,3,1,4,20.529468683057075,PMivdtf15145$@,-20.529468683057075,0,-1,1,0,-3,-1,-4,10,-10,10,-10,10,-10,14,7,5,2
dro[k252u77I[H,0,1,-1,-1,1,0,0,20.529468683057075,IHdroku25277[[,-20.529468683057075,0,-1,1,1,-1,0,0,10,-10,10,-10,10,-10,14,7,5,2
7l7~)2q0lkW27I,0,1,-1,0,2,1,3,20.26643427722327,WIlqlk772027~),-20.26643427722327,0,-1,1,0,-2,-1,-3,10,-10,10,-10,10,-10,14,6,6,2
7k@j2selr`b23E,0,1,-2,0,2,0,1,18.45907935516567,Ekjselrb7223@`,-18.45907935516567,0,-1,2,0,-2,0,-1,13,-13,13,-13,13,-13,14,8,4,2
6l<61+j36n1sPE,0,1,-2,0,1,0,0,20.26643427722327,PEljns661361<+,-20.26643427722327,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,14,6,6,2
6fx:xEftl22p-C,0,1,-1,0,1,-1,0,19.45907935516567,ECfxxftlp622:-,-19.45907935516567,0,-1,1,0,-1,1,0,10,-10,10,-10,10,-10,14,9,3,2
6450'8taPkc!6V,0,1,-2,0,0,0,-1,20.26643427722327,PVtakc645086'!,-20.26643427722327,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,14,6,6,2
60.njqB~t7Yqr8,0,1,-2,0,1,1,1,20.26643427722327,BYnjqtqr6078.~,-20.26643427722327,0,-1,2,0,-1,-1,-1,9,-9,9,-9,9,-9,14,8,4,2
"5y06,486Uno?VQ",0,1,-2,0,1,0,0,20.68147177650212,"UVQyno506486,?",-20.68147177650212,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,14,6,6,2
5s*v0{843Yq135,0,1,-2,0,1,1,1,17.45907935516567,Ysvq50843135*{,-17.45907935516567,0,-1,2,0,-1,-1,-1,9,-9,9,-9,9,-9,14,4,8,2
5it\]63u11E217,0,1,-1,0,1,0,1,17.45907935516567,Eitu56311217\],-17.45907935516567,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,14,4,8,2
4i_55fQ$2Mnh30,0,1,-2,0,1,1,1,20.26643427722327,QMifnh455230_$,-20.26643427722327,0,-1,2,0,-1,-1,-1,9,-9,9,-9,9,-9,14,6,6,2
3j5t_jbEHQ]ff0,0,1,-2,0,1,-1,-1,20.68147177650212,EHQjtjbff350_],-20.68147177650212,0,-1,2,0,-1,1,1,12,-12,12,-12,12,-12,14,9,3,2
3<ly.8kHs3egDM,0,1,-2,0,1,-1,-1,20.68147177650212,HDMlykseg383<.,-20.68147177650212,0,-1,2,0,-1,1,1,7,-7,7,-7,7,-7,14,9,3,2
2p7=144pxpKl)G,0,1,-1,0,1,0,1,20.529468683057075,KGppxpl27144=),-20.529468683057075,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,14,7,5,2
25(ep-76NAWOQ5,0,1,-2,0,1,-1,-1,20.529468683057075,NAWOQep25765(-,-20.529468683057075,0,-1,2,0,-1,1,1,6,-6,6,-6,6,-6,14,7,5,2
20a:7v(270u2gO,0,1,-2,1,1,0,1,18.45907935516567,Oavug2072702:(,-18.45907935516567,0,-1,2,-1,-1,0,-1,10,-10,10,-10,10,-10,14,5,7,2
1v2_84e!Nxb7F7,0,1,-1,-1,2,1,2,20.26643427722327,NFvexb128477_!,-20.26643427722327,0,-1,1,1,-2,-1,-2,12,-12,12,-12,12,-12,14,6,6,2
1at00{oCgXNm&6,0,1,-1,0,1,0,1,21.26643427722327,CXNatogm1006{&,-21.26643427722327,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,14,8,4,2
1}mo47#ef1oQVD,0,1,-2,0,1,-1,-1,21.26643427722327,QVDmoefo1471}#,-21.26643427722327,0,-1,2,0,-1,1,1,7,-7,7,-7,7,-7,14,8,4,2
"06y8,aqFINBd3#",0,1,-1,0,1,0,1,21.588362372110637,"FINByaqd0683,#",-21.588362372110637,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,14,8,4,2
>dvoa7A6yA7h.k,1,0,0,0,1,0,2,19.45907935516567,AAdvoayhk767>.,-19.45907935516567,-1,0,0,0,-1,0,-2,13,-13,13,-13,13,-13,14,9,3,2
~kgs4v7geW6`fr,1,0,-1,1,1,0,2,17.45907935516567,Wkgsvgefr476~`,-17.45907935516567,-1,0,1,-1,-1,0,-2,10,-10,10,-10,10,-10,14,9,3,2
\j7r23pes}5BFI,1,0,-1,0,1,-1,0,21.26643427722327,BFIjrpes7235\},-21.26643427722327,-1,0,1,0,-1,1,0,10,-10,10,-10,10,-10,14,8,4,2
[g4}p77iFHh6HA,1,0,-1,0,1,0,1,21.588362372110637,FHHAgpih4776[},-21.588362372110637,-1,0,1,0,-1,0,-1,10,-10,10,-10,10,-10,14,8,4,2
@e1xg3WAG?01W5,1,0,-1,0,2,0,2,21.26643427722327,WAGWexg13015@?,-21.26643427722327,-1,0,1,0,-2,0,-2,12,-12,12,-12,12,-12,14,7,5,2
:cxsyn03'0ViAn,1,0,-1,0,0,-1,-1,19.45907935516567,VAcxsynin030:',-19.45907935516567,-1,0,1,0,0,1,1,4,-4,4,-4,4,-4,14,9,3,2
.2xermremo2%Vl,1,0,-1,0,1,0,1,15.874116854444509,Vxermremol22.%,-15.874116854444509,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,14,10,2,2
",48(xlLEpe02gS",1,0,-1,0,1,0,1,21.26643427722327,"LESxlpeg4802,(",-21.26643427722327,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,14,8,4,2
&6m)uOmh0Ak1M1,1,0,-1,0,1,0,1,21.26643427722327,OAMmumhk6011&),-21.26643427722327,-1,0,1,0,-1,0,-1,12,-12,12,-12,12,-12,14,8,4,2
$g7)81ragUfSvb,1,0,-1,0,0,0,0,19.45907935516567,USgragfvb781$),-19.45907935516567,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,14,9,3,2
